index,appid,name,release_date,english,developer,publisher,required_age,achievements,total_ratings,ratingpc,price,discount,discount_bin,windows,linux,mac,cat_Multi-player,cat_Online Multi-Player,cat_Single-player,cat_Steam Cloud,cat_Steam Achievements,cat_Steam Trading Cards,cat_Partial Controller Support,cat_Stats,cat_Co-op,cat_Full controller support,cat_Steam Leaderboards,cat_Shared/Split Screen,gen_Action,gen_Adventure,gen_Indie,gen_Strategy,gen_RPG,gen_Simulation,gen_Casual,gen_Early Access,all_time_peak,may_19_av,may_19_peak,jun_19_av,jun_19_peak,jul_19_av,may_jun_avuplift,may_jun_avupliftpc,jun_jul_avuplift,jun_jul_avupliftpc
20184,868980,DEEP SPACE WAIFU: NEKOMIMI,2018-12-18,1,Neko Climax Studios,Neko Climax Studios,18,1,368,0.9836956521739131,1.69,0.0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,231.0,4.89,231.0,3.21,12.0,3.94,-1.6799999999999997,-0.3435582822085889,0.73,0.22741433021806853
20189,869180,Lucky Shot,2018-06-11,1,Primitive Studio,Primitive Studio,0,0,12,0.75,0.79,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2.0,0.12,1.0,0.02,2.0,0.01,-0.09999999999999999,-0.8333333333333333,-0.01,-0.5
20190,869280,RapStar Tycoon,2018-06-21,1,MadOptimist Games,MadOptimist Games,0,1,11,0.18181818181818182,2.09,65.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2.0,0.12,1.0,0.08,1.0,0.16,-0.039999999999999994,-0.3333333333333333,0.08,1.0
20191,869300,The Darkest Woods,2018-06-28,1,teamsupport,teamsupport,0,0,18,0.8888888888888888,2.09,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,0.04,2.0,0.02,1.0,0.01,-0.02,-0.5,-0.01,-0.5
20193,869340,The Federal Rescue,2018-06-09,1,Softwaves,Softwaves Dist.,0,0,7,0.5714285714285714,1.69,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,3.0,0.01,1.0,0.01,1.0,0.01,0.0,0.0,0.0,0.0
20194,869350,Because We're Here ~Mohnblume und Blauerose~ Act I,2018-07-19,1,Studio Elfriede,Studio Elfriede,0,1,29,0.9655172413793104,4.79,0.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.0,0.07,1.0,0.59,2.0,0.12,0.52,7.428571428571428,-0.47,-0.7966101694915254
20198,869470,Tiny Hands Adventure,2018-08-10,1,Blue Sunset Games,Blue Sunset Games,0,1,16,0.5625,7.19,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,3.0,0.03,1.0,0.13,2.0,0.04,0.1,3.3333333333333335,-0.09,-0.6923076923076923
20201,869550,Double Shot,2018-10-19,1,Aberrant Realities,Aberrant Realities,0,0,10,1.0,15.49,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.01,1.0,0.03,1.0,0.06,0.019999999999999997,1.9999999999999996,0.03,1.0
20206,869620,Katy and Bob: Cake Café,2018-12-07,1,Workroom7,8floor,0,1,6,1.0,11.39,0.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.0,0.34,3.0,0.76,7.0,0.3,0.42,1.2352941176470587,-0.46,-0.6052631578947368
20211,869870,She is Mermaid,2018-09-08,1,COSEN;TALESSHOP,Narrator,0,1,25,1.0,8.29,15.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,0.07,2.0,0.12,2.0,0.13,0.04999999999999999,0.7142857142857141,0.010000000000000009,0.08333333333333341
20218,870040,Cave Adventures,2018-06-08,1,Nekyau Games,Nekyau,0,0,62,0.45161290322580644,0.79,51.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,3.0,0.12,1.0,0.07,1.0,0.05,-0.04999999999999999,-0.4166666666666666,-0.020000000000000004,-0.28571428571428575
20219,870080,Running Through Russia 2,2018-06-15,1,Spell Helix,Spell Helix,0,1,37,0.918918918918919,0.79,20.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,6.0,0.06,2.0,0.38,5.0,0.22,0.32,5.333333333333334,-0.16,-0.42105263157894735
20223,870120,The Bad Gravedigger,2018-06-14,1,Yars,Yars,0,1,18,0.6666666666666666,0.79,46.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3.0,0.07,1.0,0.05,3.0,0.0,-0.020000000000000004,-0.28571428571428575,-0.05,-1.0
20227,870180,Blueprint Word,2018-06-17,1,Shard Real,Shard Real,0,1,21,0.8095238095238095,1.69,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,0.04,1.0,0.05,1.0,0.04,0.010000000000000002,0.25000000000000006,-0.010000000000000002,-0.20000000000000004
20229,870200,SimpleRockets 2,2018-11-08,1,"Jundroo, LLC","Jundroo, LLC",0,0,373,0.8605898123324397,11.39,20.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,364.0,39.9,103.0,30.01,61.0,30.39,-9.889999999999997,-0.2478696741854636,0.379999999999999,0.012662445851382839
20231,870290,The Miskatonic,2018-07-19,1,Rapscallion,Rapscallion,0,0,185,0.8486486486486486,4.79,80.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,46.0,1.08,10.0,1.07,6.0,1.58,-0.010000000000000009,-0.009259259259259267,0.51,0.4766355140186916
20242,870990,!LABrpgUP!,2018-06-13,1,UPandQ,UPandQ,0,1,19,0.5789473684210527,0.79,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4.0,0.36,2.0,0.29,4.0,0.43,-0.07,-0.19444444444444448,0.14,0.48275862068965525
20246,871200,FIGHTING EX LAYER,2018-11-29,1,ARIKA,ARIKA,0,1,193,0.8497409326424871,30.99,50.0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,125.0,1.55,7.0,2.4,14.0,4.24,0.8499999999999999,0.5483870967741934,1.8400000000000003,0.7666666666666668
20248,871280,Grisaia Phantom Trigger Vol.5,2018-07-26,1,Frontwing,Frontwing USA,0,1,33,0.9696969696969697,11.39,30.0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.0,2.54,14.0,1.7,9.0,1.95,-0.8400000000000001,-0.33070866141732286,0.25,0.14705882352941177
20262,871850,MUTATION PHASE,2018-10-05,1,IGRODELSKY,IGRODELSKY,0,1,24,0.7916666666666666,5.79,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,0.01,1.0,0.02,1.0,0.02,0.01,1.0,0.0,0.0
20266,871930,Gladiabots,2018-08-09,1,GFX47,GFX47;WhisperGames,0,0,236,0.9491525423728814,13.49,0.0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,270.0,55.91,270.0,33.94,134.0,13.9,-21.97,-0.3929529601144697,-20.04,-0.5904537418974661
20267,871950,DERE EVIL .EXE,2018-07-03,1,Darius Immanuel D. Guerrero,"AppSir, Inc.",12,0,179,0.8994413407821229,0.79,46.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,18.0,0.49,5.0,0.63,4.0,0.79,0.14,0.28571428571428575,0.16000000000000003,0.253968253968254
20268,871990,BattleRush 2,2018-10-18,1,Thunder Devs.,Thunder Devs.,0,1,483,0.7080745341614907,5.79,75.0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,177.0,2.92,15.0,1.9,14.0,2.37,-1.02,-0.3493150684931507,0.4700000000000002,0.24736842105263168
20270,872060,Quiet as a Stone,2018-11-20,1,Richard Whitelock,Distant Lantern Studios Ltd,0,0,6,0.8333333333333334,7.19,50.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,0.02,1.0,0.3,6.0,0.04,0.27999999999999997,13.999999999999998,-0.26,-0.8666666666666667
20271,872090,Freezeer,2018-06-21,1,NedoStudio,NedoStudio,0,1,132,0.7196969696969697,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.0,0.19,3.0,0.09,2.0,0.11,-0.1,-0.5263157894736842,0.020000000000000004,0.22222222222222227
20272,872110,Burden of Proof,2018-07-26,1,RobProductions,RobProductions,0,1,9,0.8888888888888888,11.4,40.0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,3.0,0.07,1.0,0.02,1.0,0.05,-0.05,-0.7142857142857143,0.030000000000000002,1.5
20273,872180,Charm Tale,2018-07-31,1,Puzzle Lab,Dikobraz Games,0,0,1,0.0,7.19,81.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,0.07,2.0,0.1,2.0,0.19,0.03,0.4285714285714285,0.09,0.8999999999999999
20278,872380,Banzo - Marks of Slavery,2018-08-06,1,Uruca Game Studio,Uruca Game Studio,0,1,18,0.8333333333333334,4.79,70.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,4.0,0.01,1.0,0.01,1.0,0.03,0.0,0.0,0.019999999999999997,1.9999999999999996
20283,872680,Z Dawn,2018-06-15,1,GoldenGod Games,GoldenGod Games,0,1,50,0.76,8.99,35.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,12.0,0.38,4.0,0.66,3.0,0.49,0.28,0.736842105263158,-0.17000000000000004,-0.2575757575757576
20285,872790,Football Manager 2019,2018-11-02,1,Sports Interactive,SEGA,0,1,3967,0.7469120241996471,37.99,0.0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,74626.0,41759.1,71649.0,39901.09,66275.0,41854.73,-1858.010000000002,-0.04449353554075643,1953.6400000000067,0.048962070960968905
20286,872820,Football Manager 2019 Touch,2018-11-01,1,Sports Interactive,SEGA,0,1,104,0.6346153846153846,21.99,0.0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1681.0,898.13,1681.0,869.95,1551.0,919.3,-28.17999999999995,-0.03137630409851575,49.34999999999991,0.056727398126328994
20287,872990,Stream Games,2018-07-06,1,Brogames;IceMakerZero,Brogames;IceMakerZero,0,1,21,0.9523809523809523,3.99,50.0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8.0,0.92,5.0,0.89,5.0,1.05,-0.030000000000000027,-0.03260869565217394,0.16000000000000003,0.17977528089887643
20289,873050,Crescent Hollow,2018-07-10,1,ShadowInk Designs,ShadowInk Designs,0,1,2,0.5,11.39,40.0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1.0,0.06,1.0,0.07,1.0,0.06,0.010000000000000009,0.16666666666666682,-0.010000000000000009,-0.14285714285714296
20290,873070,NEO NEO,2018-06-16,1,Kastrye,Kastrye,0,1,30,1.0,3.99,51.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,6.0,0.02,1.0,0.04,1.0,0.02,0.02,1.0,-0.02,-0.5
20292,873150,SharpShooter3D,2018-09-05,1,HeadHuntersGames, Dagestan Technology,0,0,519,0.8805394990366089,5.99,90.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1642.0,3.83,998.0,1.55,9.0,60.84,-2.2800000000000002,-0.5953002610966058,59.290000000000006,38.25161290322581
20295,873200,Teleportals. I swear it's a nice game,2018-06-15,1,PixelGreeds,PixelGreeds,0,1,195,0.9538461538461539,0.79,51.0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,14.0,0.68,6.0,0.33,3.0,0.39,-0.35000000000000003,-0.5147058823529412,0.06,0.1818181818181818
20297,873240,Hentai Memory,2018-07-20,1,Pirotexnik,Pirotexnik,0,1,673,0.9078751857355126,0.79,41.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,167.0,1.62,8.0,7.53,111.0,4.78,5.91,3.648148148148148,-2.75,-0.3652058432934927
20302,873390,Celestial Hacker Girl Jessica,2018-07-17,1,girl software,girl software,0,0,8,1.0,1.69,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,0.17,2.0,0.02,1.0,0.02,-0.15000000000000002,-0.8823529411764707,0.0,0.0
20305,873500,Space Maze,2018-06-12,1,HOH5HC,HOH5HC ,0,1,6,1.0,3.99,80.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.0,0.02,1.0,0.01,1.0,0.01,-0.01,-0.5,0.0,0.0
20308,873620,Kitty Run,2018-06-18,1,Malyarov Andrey,Malyarov Andrey,0,1,25,0.56,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,0.02,1.0,0.07,1.0,0.04,0.05,2.5,-0.030000000000000006,-0.4285714285714286
20316,873930,ALIENS INVADED OUR PLANET,2018-06-15,1,Kerim Kumbasar,Kerim Kumbasar,0,1,31,0.5483870967741935,0.79,46.0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8.0,0.03,3.0,0.06,3.0,0.12,0.03,1.0,0.06,1.0
20318,873980,Isle of Skye,2018-07-26,1,DIGIDICED,Asmodee Digital,0,1,16,0.6875,5.19,0.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18.0,1.4,9.0,1.01,5.0,1.44,-0.3899999999999999,-0.2785714285714285,0.42999999999999994,0.4257425742574257
20319,874010,aMAZE Classic: Inverted,2018-06-18,1,Blender Games,Blender Games,0,1,23,0.782608695652174,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.06,1.0,0.09,2.0,0.07,0.03,0.5,-0.01999999999999999,-0.22222222222222213
20320,874020,Lost Artifacts: Soulstone,2018-12-21,1,GameOn Production,8floor,0,1,5,0.8,11.39,90.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.0,0.46,4.0,0.2,2.0,0.3,-0.26,-0.5652173913043478,0.09999999999999998,0.4999999999999999
20323,874130,HUNTER BRICK BALL,2018-06-21,1,meokigame,meokigame,0,1,27,0.8148148148148148,1.69,76.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4.0,0.18,3.0,0.36,3.0,0.21,0.18,1.0,-0.15,-0.4166666666666667
20326,874200,Swipe Fruit Smash,2018-06-25,1,Fabio Cunha,Fabio Cunha,0,1,14,0.5,3.99,90.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,4.0,0.1,2.0,0.12,3.0,0.13,0.01999999999999999,0.1999999999999999,0.010000000000000009,0.08333333333333341
20331,874370,Repentant,2018-08-09,1,Anate Studio,Anate Studio,0,0,31,0.8064516129032258,5.19,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.0,0.03,1.0,0.02,1.0,0.07,-0.009999999999999998,-0.3333333333333333,0.05,2.5
20332,874380,Chess Puzzles,2018-06-20,1,Educational Games,Educational Games,0,1,18,0.3888888888888889,1.69,76.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5.0,0.14,1.0,0.08,1.0,0.06,-0.06000000000000001,-0.4285714285714286,-0.020000000000000004,-0.25000000000000006
20333,874460,Achtung! Cthulhu Tactics,2018-10-04,1,Auroch Digital,Ripstone,0,1,75,0.72,19.99,30.0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,69.0,0.26,3.0,0.6,4.0,0.44,0.33999999999999997,1.3076923076923075,-0.15999999999999998,-0.26666666666666666
20334,874640,The Life's Lane,2018-07-16,1,Life's Lane Studio,Life's Lane Studio,0,0,5,0.2,2.0,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1.0,0.04,1.0,0.1,1.0,0.04,0.060000000000000005,1.5,-0.060000000000000005,-0.6
20339,874830,School of Horror,2018-06-21,1,OnBlind, OnBlind,0,0,23,0.391304347826087,1.69,76.0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2.0,0.04,1.0,0.17,1.0,0.06,0.13,3.25,-0.11000000000000001,-0.6470588235294118
20341,874930,What A Trash Game!,2018-07-25,1,Winglett Entertainment,Winglett Entertainment,0,1,11,0.6363636363636364,5.19,60.0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,2.0,0.01,1.0,0.01,1.0,0.01,0.0,0.0,0.0,0.0
20342,875080,Solar Explorer: New Dawn,2018-09-17,1,Dwarf Cavern,Dwarf Cavern,0,1,9,0.8888888888888888,10.29,0.0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2.0,0.02,1.0,0.07,2.0,0.04,0.05,2.5,-0.030000000000000006,-0.4285714285714286
20343,875110,InfiniPicross 2.0,2018-07-10,1,ReverseImpact,ReverseImpact,0,1,17,0.9411764705882353,3.99,50.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,0.79,5.0,0.73,4.0,0.75,-0.06000000000000005,-0.07594936708860765,0.020000000000000018,0.02739726027397263
20344,875240,Tree.Bonsai,2018-09-03,1,PanGuoJun,INDIECN,0,1,46,0.8043478260869565,1.69,10.0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,13.0,0.5,3.0,0.49,5.0,0.29,-0.010000000000000009,-0.020000000000000018,-0.2,-0.40816326530612246
20347,875270,Anceder,2018-07-26,1,Cédric Andreu,Cédric Andreu,0,0,8,0.875,10.29,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2.0,0.01,1.0,0.01,1.0,0.1,0.0,0.0,0.09000000000000001,9.0
20351,875430,Hentai Words,2018-06-19,1,Hentai.US,Hentai.US,0,0,35,0.42857142857142855,0.79,51.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,176.0,1.24,176.0,0.05,1.0,0.08,-1.19,-0.9596774193548386,0.03,0.6
20362,875760,Furious Seas,2018-07-16,1,Future Immersive,Future Immersive,0,0,114,0.9385964912280702,15.49,30.0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,87.0,1.64,12.0,2.22,12.0,2.85,0.5800000000000003,0.35365853658536606,0.6299999999999999,0.2837837837837837
20371,876180,Skyscrapers Puzzle: Airi's tale,2018-06-28,1,Davide Andrian,Davide Andrian,0,1,8,1.0,2.89,60.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,0.05,1.0,0.04,1.0,0.13,-0.010000000000000002,-0.20000000000000004,0.09,2.25
20376,876310,BIG POGO MAN,2018-06-25,1,WooJuDev,WooJuDev,0,1,47,0.851063829787234,3.99,0.0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15.0,0.07,2.0,0.02,1.0,0.03,-0.05,-0.7142857142857143,0.009999999999999998,0.4999999999999999
20377,876320,Hyperspace Delivery Service,2018-09-20,1,Zotnip,Zotnip,0,1,12,1.0,7.19,0.0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,14.0,0.32,3.0,1.13,14.0,0.2,0.8099999999999998,2.5312499999999996,-0.9299999999999999,-0.8230088495575222
20378,876380,Underwater hunting,2018-06-20,1,GiBar,RoBot,0,1,49,0.673469387755102,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,4.0,0.08,2.0,0.41,2.0,0.14,0.32999999999999996,4.124999999999999,-0.26999999999999996,-0.6585365853658536
20383,876650,Aground,2018-08-08,1,Fancy Fish Games;SnöBox Studio,Fancy Fish Games,0,1,182,0.9835164835164835,7.19,10.0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,82.0,22.22,47.0,36.83,68.0,29.62,14.61,0.6575157515751575,-7.209999999999997,-0.1957643225631278
20388,876870,Road Patrol Truck,2018-06-17,1,Simulators Live,Simulators Live,0,1,7,0.0,3.99,75.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.03,1.0,0.02,1.0,0.02,-0.009999999999999998,-0.3333333333333333,0.0,0.0
20389,876890,Draw It! 2,2018-08-31,1,Antizero company,Antizero company,0,1,18,1.0,1.69,75.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.0,0.02,2.0,0.04,1.0,0.01,0.02,1.0,-0.03,-0.75
20390,876910,Aquarium Simulator,2018-06-21,1,BJGameInd,BJGameInd,0,0,11,0.45454545454545453,0.79,41.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.03,2.0,0.11,2.0,0.5,0.08,2.666666666666667,0.39,3.5454545454545454
20391,876930,Fancy Skiing 2: Online,2018-07-13,1,哈视奇科技,哈视奇科技,0,0,18,0.6111111111111112,9.29,30.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,155.0,1.22,9.0,1.21,10.0,3.41,-0.010000000000000009,-0.008196721311475417,2.2,1.8181818181818183
20392,876960,Round Ways,2018-06-08,1,Karton Robot,Göksan Güner,0,1,8,0.625,2.89,50.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2.0,0.01,1.0,0.02,1.0,0.02,0.01,1.0,0.0,0.0
20397,877080,Seeds of Resilience,2018-07-04,1,Subtle Games,Goblinz Studio,0,1,52,0.7115384615384616,10.99,0.0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,240.0,4.47,17.0,28.49,240.0,9.04,24.02,5.373601789709173,-19.45,-0.6826956826956827
20399,877180,Candy,2018-06-19,1,Right Games,Right Games,0,1,3,1.0,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,0.01,1.0,0.01,1.0,0.02,0.0,0.0,0.01,1.0
20400,877190,Flamebound,2018-06-27,1,OneShark,OneShark,0,1,37,0.8108108108108109,2.09,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,37.0,0.14,3.0,0.26,3.0,0.23,0.12,0.857142857142857,-0.03,-0.11538461538461538
20401,877200,Zero Caliber VR,2018-11-09,1,XREAL Games,XREAL Games,0,0,576,0.7604166666666666,21.99,0.0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1175.0,45.19,120.0,45.17,111.0,55.05,-0.01999999999999602,-0.0004425757911041386,9.879999999999995,0.21872924507416416
20404,877260,Retro Snake,2018-06-20,1,Flying potato bread;Wixl,Garage Games,0,1,22,0.5909090909090909,1.69,76.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.04,1.0,0.03,1.0,0.02,-0.010000000000000002,-0.25000000000000006,-0.009999999999999998,-0.3333333333333333
20405,877270,The Pirates of Sector 7,2018-06-29,1,Kneeling Bean Studio,Kneeling Bean Studio,0,0,4,0.75,3.99,75.0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,3.0,0.03,1.0,0.09,1.0,0.01,0.06,2.0,-0.08,-0.888888888888889
20408,877370,CLICKER ACHIEVEMENTS - THE IMPOSSIBLE CHALLENGE,2018-06-21,1,DRUNKEN APES,DRUNKEN APES,0,1,34,0.7058823529411765,0.79,51.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.0,0.19,3.0,0.37,3.0,0.28,0.18,0.9473684210526315,-0.08999999999999997,-0.24324324324324317
20413,877550,Digital Jigsaw Puzzle,2018-08-03,1,Timothy Findling,Timothy Findling,0,1,5,1.0,5.79,75.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.0,2.18,5.0,3.08,7.0,2.68,0.8999999999999999,0.4128440366972476,-0.3999999999999999,-0.12987012987012983
20418,877760,Thick Light,2018-07-21,1,Rimma Filato,Rimma Filato,0,1,41,0.8780487804878049,0.79,51.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6.0,0.02,1.0,0.18,2.0,0.12,0.16,8.0,-0.06,-0.3333333333333333
20420,877820,LOOT BOX ACHIEVEMENT SIMULATOR,2018-07-25,1,DRUNKEN APES,DRUNKEN APES,0,1,38,0.42105263157894735,0.99,56.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,0.14,3.0,0.14,3.0,0.23,0.0,0.0,0.09,0.6428571428571428
20421,877840,Pixel Hentai Mosaic,2018-06-28,1,Wolfgangis,Wolfgangis,0,1,106,0.8490566037735849,0.79,51.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,9.0,0.11,2.0,0.11,2.0,0.1,0.0,0.0,-0.009999999999999995,-0.09090909090909087
20423,878020,It's You: A Breakup Story,2018-08-01,1,Brwarner Studios,Brwarner Studios,0,0,30,0.8666666666666667,3.99,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,0.01,1.0,0.03,1.0,0.01,0.019999999999999997,1.9999999999999996,-0.019999999999999997,-0.6666666666666666
20424,878050,FastGo Running,2018-06-19,1,FastGo Group,FastGo Group,0,1,22,0.45454545454545453,1.69,65.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.0,0.02,1.0,0.03,1.0,0.11,0.009999999999999998,0.4999999999999999,0.08,2.666666666666667
20425,878080,Board Battlefield,2018-08-10,1,Surrealscape Studios,Surrealscape Studios,0,1,23,0.4782608695652174,1.69,0.0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8.0,0.09,2.0,0.08,2.0,0.07,-0.009999999999999995,-0.11111111111111106,-0.009999999999999995,-0.12499999999999993
