appid,name,discount
867700,The Wilting Amaranth,30%
867730,Pixel Traffic: Highway Racing,51%
867770,The One We Found,0
867790,Aeroplanoui,0
867800,Gravity Jump,76%
867850,Turn up jeans,51%
867920,Tales of Mahabharata,0
868000,Dance With Memes,0
868010,Hallo Spaceboy,0
868040,Stick Spartans,0
868060,Immortal Darkness: Curse of The Pale King,67%
868130,Hex Two,50%
868180,Salty Seabird Bay,67%
868190,Sapper boom!,51%
868200,Crossing Man,0
868210,Road Z Survival: The Last Winter,0
868230,Mushroom Quest,81%
868240,FINSummerVR,0
868350,Ancient Warlords: Aequilibrium,
868360,Project Hospital,25%
868390,Survival Diary,0
868410,DAISENRYAKU PERFECT 4.0/大戦略パーフェクト4.0,
868430,Brathian,0
868460,Adventure of a Digger,
868470,Heroes Arena,51%
868500,Qybe,0
868510,The Outsiders,0
868520,killer7,35%
868550,What do you hear?? Yanny vs Laurel,51%
868560,Fly Killer VR,0
868570,Prototype Mansion - Used No Cover,0
868580,Arkhangel: The House of the Seven Stars,75%
868600,Lands Of The Lost,0
868660,Soccer Battle Royale,50%
868710,Hope of Humanity,70%
868780,"I, Cyborg",35%
868830,Rio Rex,0
868880,Candy Raid: The Factory,40%
868890,Horny Fighter,51%
868910,Cryptozookeeper,40%
868930,Nobunaga's Shadow,50%
868950,Absolute VR Experiences,0
868960,AridFortress,50%
868970,Cut The Ex-Girlfriends,51%
868980,DEEP SPACE WAIFU: NEKOMIMI,0
869030,Brotherhood United,35%
869080,TRAGO,0
869100,Universally Loved,50%
869110,Guess Da Meme,0
869180,Lucky Shot,0
869280,RapStar Tycoon,65%
869300,The Darkest Woods,0
869320,Mortar Howl,51%
869340,The Federal Rescue,0
869350,Because We're Here ~Mohnblume und Blauerose~ Act I,0
869370,The Goracle,0
869420,Jailbreak Lockdown,
869440,Cherry in the Sky,50%
869470,Tiny Hands Adventure,90%
869500,The Book of Regrets,0
869540,Hero Hunters - 杀手 3D 2K19,
869550,Double Shot,0
869560,DayD: Through time. Jurassic Rush,
869570,BattleStar Mazay,
869580,Keep Running,0
869590,U-BOOT 1945,87%
869620,Katy and Bob: Cake Café,0
869630,Heart'n Block,0
869660,幻世情缘,
869780,Super Golf 2018,51%
869840,Feather Of Praying 羽翼的祈愿,
869870,She is Mermaid,15%
869910,Amaze Bowl,0
869930,Up And Up,0
870000,AmazeD 3D,0
870010,Mazes and Mages,0
870020,3D Gravity Rocket,76%
870030,Polymatic,51%
870040,Cave Adventures,51%
870080,Running Through Russia 2,20%
870090,Lems,0
870100,乌鸦 - Crows,
870110,The Monsters' History Book,
870120,The Bad Gravedigger,46%
870140,Treasure Hunter Man 2,0
870150,Jumponaut,70%
870160,R.O.V.E.R.,90%
870180,Blueprint Word,0
870190,That Which Binds Us,25%
870200,SimpleRockets 2,20%
870260,Forward Line,0
870290,The Miskatonic,80%
870430,Debit And Credit:A Walk Through Accounting Hell,0
870450,Fobia,30%
870510,The Fiend's Tavern,0
870520,太平洋之嵐6 ～ 史上最大的激戰諾曼第攻防戰! Pacific Storm 6 - Battle for Normandy,
870580,ZOOMnBOOM,0
870590,Moonbase Down,35%
870650,HerWam,0
870680,Automatum,0
870740,Bowman VS Zombies,30%
870750,SMASH IT,75%
870990,!LABrpgUP!,0
871140,Great Old One - Arrival,0
871150,Noble Crusade,0
871180,Magnetic Pairs,76%
871200,FIGHTING EX LAYER,50%
871230,Dungeon Rush,
871280,Grisaia Phantom Trigger Vol.5,30%
871290,Shepard Fairey VR - DAMAGED,0
871300,Curse in our heads,0
871320,Flaming Pixels,75%
871330,Achaem,60%
871450,Super Plumber,87%
871470,White Nothing,80%
871480,PukePuke Demon,80%
871510,Wheelchair Simulator,0
871570,Summer Memory of Bell · 忆夏之铃,
871580,SUPER BALL WRESTLE YES,90%
871590,Nurikabe,0
871670,TrapLand,
871710,Galactic Dominion,50%
871850,MUTATION PHASE,90%
871860,Allergenium,25%
871870,Alone,25%
871920,Mad Restaurant People,40%
871930,Gladiabots,0
871950,DERE EVIL .EXE,46%
871990,BattleRush 2,75%
872000,Beerd leaver,
872060,Quiet as a Stone,50%
872090,Freezeer,51%
872110,Burden of Proof,40%
872180,Charm Tale,81%
872230,Destiny of Altrais,0
872330,Wizard Street,0
872340,Bunny Battle Arena,85%
872360,Fruit Hoop,0
872380,Banzo - Marks of Slavery,70%
872400,Capsella The Lights of Lucern,50%
872550,Urbance Clans Card Battle!,0
872580,The Neon Boy,50%
872590,探灵警探,
872680,Z Dawn,35%
872730,Test your knowledge: Cities,81%
872790,Football Manager 2019,0
872820,Football Manager 2019 Touch,0
872990,Stream Games,50%
873040,Final Missions,0
873050,Crescent Hollow,40%
873070,NEO NEO,51%
873120,Hectic,40%
873150,SharpShooter3D,90%
873180,1000 Stages,
873190,ЕСТЬ ДВА СТУЛА,
873200,Teleportals. I swear it's a nice game,51%
873210,iterform,81%
873240,Hentai Memory,41%
873280,Kick Them Out!!!,45%
873290,樱花片落恋模样 This is a very sweet love story.,
873320,Life's Playground,60%
873330,Color by Numbers - Flowers,0
873390,Celestial Hacker Girl Jessica,0
873410,The Basilisk,0
873490,不落城-Unconquered Castle,
873500,Space Maze,80%
873560,Jack N' Jill DX,75%
873610,mr.Vegan,77%
873620,Kitty Run,51%
873710,Paris: Jigsaw Puzzles,76%
873720,Pac Adventures 3D,60%
873730,Under The War,
873790,Freebot : Battle for FreeWeb,50%
873820,The Brink 尘与土的边缘,
873850,PASSAGE,0
873860,Pop Island - Let's Code !!!,0
873930,ALIENS INVADED OUR PLANET,46%
873970,Virtual Families 2: Our Dream House,
873980,Isle of Skye,0
874010,aMAZE Classic: Inverted,51%
874020,Lost Artifacts: Soulstone,90%
874080,Detective Failure,
874090,Living with Jaguars,0
874130,HUNTER BRICK BALL,76%
874140,Othello 2018,51%
874180,Vanguardian,0
874200,Swipe Fruit Smash,90%
874230,Antirocketh,50%
874250,Hum Drum Experiences,0
874270,Sphaera,80%
874330,Me And Dungeons,0
874370,Repentant,0
874380,Chess Puzzles,76%
874460,Achtung! Cthulhu Tactics,30%
874640,The Life's Lane,50%
874700,The Putinland: Divide & Conquer,75%
874770,Goinund,60%
874780,Brick Breaker Premium,51%
874810,Brick Breaker Premium 3,51%
874830,School of Horror,76%
874840,ArcBall 3: Infinity,51%
874930,What A Trash Game!,60%
875080,Solar Explorer: New Dawn,0
875110,InfiniPicross 2.0,50%
875240,Tree.Bonsai,10%
875250,Recursive Dragon,75%
875260,Frozen Soul,75%
875270,Anceder,0
875320,Exo Racing,80%
875340,Dead Mayhem,0
875360,Last Alive,75%
875430,Hentai Words,51%
875470,The Strangers,50%
875500,Factory of Monsters,60%
875510,Midnight Awake,0
875520,Freddy's Journey,60%
875530,Dead In Time,50%
875540,Virtual telescope,0
875550,"Vogue, The Explorer",0
875630,Call each NEW YEAR,51%
875660,Tales From Windy Meadow,20%
875670,Sophisticated Puzzle,
875760,Furious Seas,30%
875780,Trivia King,51%
875790,The Movie Trivia Challenge,51%
875830,Moral King,0
875840,Bookers: Underground Chapter,0
876100,Zodicat,0
876130,Crazy Farm : VRGROUND,
876140,Police Air Transporter,0
876170,DDS (D.I.Y Drone Simulator),0
876180,Skyscrapers Puzzle: Airi's tale,60%
876200,Laserium,51%
876210,Zen Space Flight - VR Showcase,
876290,Let's Split Up (A Visual Novel),0
876300,ROAD HOMEWARD,86%
876310,BIG POGO MAN,0
876320,Hyperspace Delivery Service,0
876380,Underwater hunting,51%
876410,Greenspawn Restaurant,60%
876480,Vosaria: Lair of the Forgotten,30%
876540,Adventure Hero,71%
876580,CanYouSurvive?,0
876650,Aground,10%
876810,One Jump Bomb,65%
876840,999,65%
876850,Princess Lili - 丽丽公主,
876860,Magic Chess,75%
876870,Road Patrol Truck,75%
876890,Draw It! 2,75%
876910,Aquarium Simulator,41%
876930,Fancy Skiing 2: Online,30%
876960,Round Ways,50%
877020,Which Way Out,0
877040,Samurai Wish,80%
877060,MultiBall (BLADOSHARIK),
877070,Ticktock,0
877080,Seeds of Resilience,0
877150,Gravity Wars,75%
877180,Candy,51%
877190,Flamebound,0
877200,Zero Caliber VR,0
877230,Welcome to the Pool Hall,0
877250,Devochka Quest,0
877260,Retro Snake,76%
877270,The Pirates of Sector 7,75%
877310,Sumerian Blood: Gilgamesh against the Gods,50%
877360,18+,
877370,CLICKER ACHIEVEMENTS - THE IMPOSSIBLE CHALLENGE,51%
877380,Factory Manager,0
877390,Contact Draw: Bowling,76%
877470,Rage of the Pumpkins,46%
877480,Ammo Pigs: Armed and Delicious,66%
877550,Digital Jigsaw Puzzle,75%
877590,Gensokyo Rolling Force / 幻想郷ローリングフォース,
877680,Hardcore Weapon Challenge - FPS Action,0
877730,Deadly Silence,0
877750,Coinon,50%
877760,Thick Light,51%
877780,Puzzles for smart: Cats,76%
877820,LOOT BOX ACHIEVEMENT SIMULATOR,56%
877840,Pixel Hentai Mosaic,51%
877960,The Legend of Monster Mountain,0
878020,It's You: A Breakup Story,0
878050,FastGo Running,65%
878080,Board Battlefield,0
878100,One Day for Revenge,85%
878120,UniteStar,0
878140,Witch of the Woods,0
878150,Core Awaken ~The Yuka~,0
878160,Granny's Grantastic Granventure,90%
878170,Nazi,30%
878180,Hyper Simon X,51%
878240,Adva-lines,0
878250,Super Jigsaw Puzzle: Monuments,75%
878270,Trivia Vault: Music Trivia,90%
878290,Double Switch - 25th Anniversary Edition,66%
878300,RollTheEarth,0
878330,Whip! Whip!,0
878340,WISGR,0
878350,TAVERN GUARDIANS: BANQUET,0
878380,东方大战争 ~ Touhou Big Big Battle,
878400,Muay Thai Fighting,75%
878410,Unbroken Warrior,75%
878420,Woodpunk,50%
878440,Fantasy Ball,0
878470,70 Seconds Survival,75%
878500,Captain The Runner,46%
878510,Sort the Cube,0
878520,Sally's Salon: Kiss & Make-Up,50%
878540,Coach Bus Simulator Parking,0
878570,Cryptochain,76%
878580,GARAGE: Bad Trip,0
878610,Don't Feed The Slimes!,0
878620,Neotrie VR,0
878640,LO-OP,51%
878660,Build buildings,51%
878680,The 50 States Quiz,51%
878710,Draft Day Sports: College Football 2018,0
878750,Hentai Girl,41%
878780,Cute Cats PuZZles,51%
878810,Ashes of the Ark,50%
878820,The Castle Disaster 2,0
878910,Sarah in the Sky,75%
879060,BORIS the Mutant Bear with a Gun,21%
879090,Meower's Quest: Jasper's Tale,20%
879100,STARSHIP AVENGER Operation: Take Back Earth/スターシップアベンジャー 地球奪還大作戦,
879110,Dragon`s Checkers,0
879120,ClusterDisaster,0
879210,Jailbreak Russia,51%
879220,Jailbreak Craft,51%
879270,'1st Core: The Zombie Killing Cyborg',
879280,Supesu,51%
879290,MultiTaskMaster,20%
879310,'90s Football Stars,40%
879320,Street Karate,25%
879430,Switch - Black & White,0
879450,The Chambers,50%
879470,Idle Hunter,41%
879510,Lucy Got Problems,36%
879520,Ruby & Majesty: Treasure Team,0
879600,Ones and Zeroes,90%
879610,Girl Mod | GIRLS VR (create + pose in VR),
879620,Armored Train,
879660,10k,
879670,Battle Simulator,51%
879740,Epic Skater 2,80%
879920,Trakker,0
880130,Lawless Lands,50%
880180,Long Road,0
880200,J15 Jet Fighter VR (歼15舰载机),
880320,魔装術師アカネ / Magic MechSuit Akane,
880340,Trooper 2 - Alien Justice,
880370,Jetpack Dog,51%
880380,Franchise Hockey Manager 5,50%
880400,Lingering Fragrance,50%
880470,Pro Basketball Manager 2019,0
880490,与雾雨魔理沙一起偷重要的东西 ~ Happy Stealing with Kirisame Marisa,
880550,How to be Best Russian Game Developer,51%
880560,Queen of Spades,0
880570,Drugs to Bee,51%
880590,Slabs,0
880600,Devastator Arena,86%
880610,Lets Beats,0
880620,荒漠求生,
880720,Entangled,84%
880770,Cybrus,60%
880780,Vatnik Simulator - A Russian Patriot Game,51%
880830,Cavesweeper,0
880840,Sniper Fodder,62%
880860,Juan v Juan,0
880890,Dark Visit,0
880940,Pummel Party,34%
880950,爱上火车-Pure Station- / Maitetsu:Pure Station,
880990,School Idol,0
881060,Fortune & Gloria,50%
881080,Subway Surfers - 地铁跑酷2018,
881110,Incel Clicker,50%
881130,Synthwave Dream '85,0
881150,Shooting over it : to be a star,0
881170,Bloody Sand,51%
881190,Robbotto,75%
881230,Top Down Racer,0
881250,Outer Space,51%
881260,Vagrant Fury,0
881510,"The Official GamingTaylor Game, Great Job!",90%
881520,Geometry Defense: Infinite,0
881610,Professor Watts Word Search: Space Voyage,90%
881620,Plumber: the Pipe Rush,50%
881690,The Slater,60%
881730,Train Simulator: London Subway,0
881750,Furwind,0
881820,Egony,0
881880,Degeneration,0
881910,The Battle Of Ages,0
881920,Depression The Game,40%
881930,Business Tycoon Billionaire,51%
881970,"Voice Shooter ""Pif Paf""",
881980,Drive Switch Evade,60%
882040,The Outpost Nine: Episode 1,
882070,PlatONIR,51%
882080,Star'Shoot,0
882140,Reentry - An Orbital Simulator,25%
882200,Reveal,33%
882230,Dog's Quest,0
882260,HellMaze,0
882290,Take Care of the Paperwork,0
882310,Accurate Segmentation,51%
882330,Sudoku Original,76%
882360,Blind Bird,51%
882370,JuBOX,51%
882390,EnHanced,50%
882460,The Warrior War,0
882520,Fitzzle Precious Dolphins,90%
882530,Fitzzle Regal Tigers,90%
882560,Door,
882600,Chess Parallel Esports,0
882620,Zeon 25,0
882630,Leviathan,41%
882640,Ashley Clark: Secret of the Ruby,75%
882670,Nono's magic general shop,28%
882700,Thievery,0
882710,東方幕華祭 TouHou Makuka Sai ~ Fantastic Danmaku Festival,
882750,1 HIT KILL,0
882790,天命奇御 Fate Seeker,
882900,Lu Bu Maker 여포키우기,
882910,BATTLE X,0
882940,The Moment We Met,50%
882960,Visitor 来访者,
882990,BAD DAY,0
883000,Horror Rollercoaster,51%
883010,SIG,0
883020,Shadowlings,0
883070,Viviette,20%
883100,360 No Scope Arena,0
883130,New Star Manager,
883170,AVATAR: Consolidate,0
883190,Jorji and Impossible Forest,40%
883220,Fugue in Void,75%
883270,Immortals(修仙志),
883280,Struggle For Light,0
883300,Poverty is a Choice,0
883370,Shimmer,0
883390,Beyond the Mind,41%
883620,FlowDot,0
883630,Rocket Island,0
883670,V.T.,75%
883790,Three life,0
883810,Nocturne of Steel,67%
883830,NSFWare,0
883870,霎时晴荫,
883930,Mercs,0
883960,The Lost And Forgotten: Part 1,
884050,Spring of Decadence / 堕落之春,
884200,PUGNite,
884210,Stefanos Sizzling Pizza Pie,
884230,Destination Dungeons: Catacombs of Dreams,90%
884250,Fitzzle Wise Owls,90%
884260,Akane,40%
884270,Cabins: Jigsaw Puzzles,76%
884290,Cat's Yarn,0
884370,Hotel Transylvania Popstic,0
884390,Professor Watts Word Search: Pirates Life,90%
884400,The Harbinger's Head,34%
884410,Unnatural,34%
884420,The Last Wizard,40%
884430,The Magician's Burden,40%
884440,Professor Watts Word Search: Yummy Foods,90%
884470,Sunken,0
884500,Bitcoin Mining Tycoon,0
884530,Pro Gamer Tycoon,0
884590,Garage Master 2018,0
884640,Mines and Magic,0
884770,Astro Bouncer,51%
884800,Stick Man Fight 3,
884880,Super Seeker,0
884900,Slider,51%
884930,PixZomb,51%
884960,Rolling in the Reef,33%
884990,Absinth,20%
885000,Synth Riders,22%
885090,Digital Siege,75%
885100,Intelligence Trader,75%
885110,Imperialism: Fate of India,75%
885120,Werewolves: Haven Rising,35%
885140,七人杀阵 - Seven Sacrifices,
885150,Capcom Beat 'Em Up Bundle / カプコン ベルトアクション コレクション,
885170,My Russian Trip,75%
885180,Boobserman,75%
885190,Mahjong Pretty Manga Girls,51%
885240,Tower Stacker,51%
885290,AceSpeeder3,50%
885310,Fairyland: Power Dice,30%
885320,Cro Magnon,0
885380,Need a packet?,70%
885390,Richy's Nightmares,
885600,Fairyland: Blackberry Warrior,30%
885630,Floor Massacre,51%
885780,Legion's Crawl,0
885810,The Witch's House MV,25%
885950,Walk on Arrow,30%
886010,Smash Halloween Pumpkins: The Challenge,46%
886020,Jumper Magic,51%
886040,Hentai Temple,51%
886070,Jewel Match Solitaire,50%
886180,Blood Money,35%
886230,Noble Armada: Lost Worlds,0
886290,Starfield Wars - 沙罗曼蛇 3D,
886300,Store Crasher,0
886310,The Island Combat,0
886330,DomiCard,30%
886350,Clouded,0
886360,Casino Mega Collection,25%
886370,Multicellular,30%
886380,Ruya,0
886390,A Roll-Back Story,50%
886450,Night of the Shrub Part 2,0
886470,Another Otter,51%
886490,SPEED BOX,51%
886580,SPEED UP,55%
886590,My Bingo,51%
886600,BrutalAliens,0
886610,The Mystery of Happyville,90%
886630,Glitch Pets,10%
886670,Proficient Paddles,46%
886730,EPHEMERAL -FANTASY ON DARK-,0
886780,Jelly Wrestle,0
886830,ParkourMan,0
886900,Chef: A Restaurant Tycoon Game,
886950,Roman The Worm,0
886960,Dragon Spear,0
886970,Tomato Way 2,85%
887060,Asterix & Obelix XXL 2,
887160,The Sunny Day 晴天,
887170,Vortex Of Pain,50%
887280,Epic Helicopter,0
887300,Bleeding Sun,25%
887340,Owl Watch,51%
887400,The Great Geometric Multiverse Tour,62%
887440,Fractal Chicken,0
887510,Galencia,0
887530,President Yukino,50%
887550,Dimetrosaur,0
887590,BoxRunner,0
887630,Harpoon Cat,0
887660,Brath: Brain and Math,46%
887710,Ritter,0
887730,Horde: Zombie Outbreak,60%
887750,Opus Mortem,0
887850,TAL: Arctic,51%
887870,Retro Racers 2,51%
887880,O.C.D. - On Completeness & Dissonance,51%
887890,Puzzles By Axis Hyper,0
887930,PuppetShow™: Destiny Undone Collector's Edition,50%
887950,Danse Macabre: Thin Ice Collector's Edition,50%
887960,Mystery Case Files: Rewind Collector's Edition,50%
887970,Generation Streets,0
888010,Tango: The Adventure Game,0
888030,Pilot Rudder VR,75%
888040,Metal Fatigue,75%
888250,Ultimate War,0
888260,Dabman: When the Haters Dab Back,29%
888310,Suitchi,0
888380,ZOLO - Zombies Only Live Once,50%
888400,World of War : Battlegrounds,0
888480,Ninja SpeedRush,51%
888540,Project 59,0
888560,Forest Rabbit,0
888570,Zombie Head,25%
888610,Oligopoly: Industrial Revolution,
888620,Pilgrimage,0
888630,Another Sight,50%
888640,Lovestory,51%
888690,Guess who ?,51%
888710,Pitch Perfect Ear Training,0
888740,FortOfTheNight,20%
888750,Seed of Amaranth,75%
888760,Dragonfly Chronicles,0
888790,Sabbat of the Witch,30%
888810,Wetwork,0
888900,ZYX STORY,51%
888970,MiniCar Race - 极品飞车2019 Mini,
888990,雨上がりのハナビィ Ameagari no Hanaby,
889030,Grand Kokoro - Episode 1,0
889040,FPV Air 2,0
889080,Deity Empires,40%
889100,Pythagoras' Perpetual Motion Machine,30%
889260,Bonkies,0
889290,Echoes World,0
889400,StickyBots,50%
889450,Centifeed,0
889460,Mirror Stage,
889470,Another world: Truck driver,0
889480,Virtual Virtual Reality,0
889520,Empire,0
889760,Monster Adventurer,50%
889770,UnHolY DisAsTeR,30%
889850,Save President From Rebels,51%
889970,My Farm,50%
889990,RGBCELLS,0
890130,Pawn of the Dead,0
890180,Ecchi Cards,90%
890210,Kids Learn,85%
890220,Math Fun,85%
890340,Lovefield General: Back to Work,50%
890470,Slave Master: The Game,0
890570,Almost Alive,0
890590,Knight King Assassin,0
890630,Perspectrum,0
890640,Rampage of the Dead,50%
890680,Mars Troopers - 生化奇兵2019,
890710,Ecchi Puzzle,51%
890740,A Gentlemanly Adventure,25%
890750,Lily's Night Off,50%
890780,Primitive Survival,0
890800,Country Park,46%
890900,Whacker Guy: Distance Hunter,0
890910,Kill The Monster,0
890940,Romancing Monarchy,70%
890970,Oakwood,40%
891050,Deplau,0
891090,JUST a Game,51%
891100,Ray of Light,55%
891110,Hell Knights,50%
891120,Watching Delusion,34%
891150,Usual John,
891270,Draft Day Sports: Pro Golf,50%
891310,Medical verdict,70%
891320,Echoes in White,0
891330,Fast Dust,40%
891350,JUST DASH,40%
891380,Retro Snake Adventures,41%
891470,Falling Blocks,0
891510,Love's Sweet Garnish,20%
891570,Cat couple🐱,50%
891580,Dog couple🐶,50%
891590,Meme couple,50%
891600,Animal couple🐘,50%
891610,Butterfly🦋 couple,50%
891620,Berry couple,50%
891640,Fruit couple,50%
891650,Vegetable couple,50%
891670,Bird couple,50%
891700,Mosaics Galore. Challenging journey,90%
891710,Thanksgiving Day Mosaic,90%
891720,Pirate Mosaic Puzzle. Caribbean Treasures,90%
891850,Astrela Starlight,0
891870,King of Phoenix,0
891890,INFINITY RACER,55%
891920,THE ART - Puzzle,51%
892020,Robots 2 Unknown World,86%
892130,The Searcher Wild West Adventure,51%
892380,Dr Greenstuff,0
892420,懒人修仙传,
892440,Exodus: Proxima Centauri,0
892470,BVRGER VAN,0
892490,Fish Catcher,41%
892550,Beauty and the Beast: Hidden Object Fairy Tale. HOG,
892640,"FAN'CIE VEER! (Fish Are Nasty, Cake Is Excellent Vektor Evading Emblazed Rapture)",75%
892650,Play With Kizami,0
892690,Daemon_9,
892760,Seed of Evil,50%
892780,Sanguine Sanctum,50%
892830,VRITRA COMPLETE EDITION,0
892880,Chocolate makes you happy 7,51%
892910,Space Wars,36%
893010,Slave's Sword,40%
893030,Music Racer,33%
893040,Jelly Wants More,75%
893050,Hasbro's BATTLESHIP,60%
893060,WAyE,0
893070,The End: Inari's Quest,90%
893090,Mad Factory,0
